label	start	end	notes
P02	0.11983909317960206	5.520080864842726	(without the Shour Shahed in the motif). one of a couple of common opening motifs for Bayat-e Tork
P02	12.70848216354662	16.105985264924083	(without Shour shahed)
P01	63.13032327674948	66.90817323483833	typical phrase-ending motif. INTONATION problems here! 
P01	82.92994659725646	85.88353838267138	
P01	91.79072195350122	93.5766146609614	plus notes before
P01	96.392830084264	98.59085187806114	plus a miniature Tahrir
P01	107.03949814796894	109.99308993338387	
P01	136.9600275606191	139.98230752709017	
