label	start	end	notes
P01	4.967352087601907	9.85608771935087	
P02	14.03631094070143	15.59503824357791	
P03	18.145682921012153	21.475691249884633	
P04	31.111460031302876	38.12573289424704	
P05	39.96786516128288	46.48617933694816	
P06	48.6825678091832	52.083427379095525	
P06	52.366832343254885	53.642154681972	
P07	54.49236957445008	57.04301425188432	
P08	68.45006405929857	71.07155997777265	
