label	start	end	notes
P02	0.5381418455730992	2.5523813644597264	very common opening motif in Daramad-e Homayoun.
P01	8.364901118961136	11.069737044323178	
P02	20.91073583659784	25.687360981386128	a longer version
P03	48.64969149669368	55.67075496252706	a common ending phrase.
