7.099999999999999645e-01,2.366889999999999930e+02
7.199999999999999734e-01,2.385000000000000000e+02
7.299999999999999822e-01,2.411430000000000007e+02
7.399999999999999911e-01,2.453919999999999959e+02
7.500000000000000000e-01,2.501819999999999879e+02
7.600000000000000089e-01,2.555869999999999891e+02
7.800000000000000266e-01,2.728779999999999859e+02
7.900000000000000355e-01,2.774909999999999854e+02
8.000000000000000444e-01,2.833820000000000050e+02
8.100000000000000533e-01,2.878140000000000214e+02
8.199999999999999512e-01,2.895079999999999814e+02
8.299999999999999600e-01,2.883349999999999795e+02
8.399999999999999689e-01,2.876170000000000186e+02
8.499999999999999778e-01,2.888709999999999809e+02
8.599999999999999867e-01,2.911879999999999882e+02
8.699999999999999956e-01,2.947090000000000032e+02
8.800000000000000044e-01,3.008620000000000232e+02
8.900000000000000133e-01,3.072549999999999955e+02
9.000000000000000222e-01,3.146899999999999977e+02
9.100000000000000311e-01,3.194630000000000223e+02
9.200000000000000400e-01,3.263740000000000236e+02
9.300000000000000488e-01,3.325160000000000196e+02
9.399999999999999467e-01,3.375500000000000114e+02
9.499999999999999556e-01,3.417719999999999914e+02
9.599999999999999645e-01,3.451680000000000064e+02
9.699999999999999734e-01,3.492470000000000141e+02
9.799999999999999822e-01,3.542760000000000105e+02
9.899999999999999911e-01,3.580779999999999745e+02
1.000000000000000000e+00,3.613410000000000082e+02
1.010000000000000009e+00,3.633870000000000005e+02
1.020000000000000018e+00,3.656850000000000023e+02
1.030000000000000027e+00,3.678410000000000082e+02
1.040000000000000036e+00,3.688910000000000196e+02
1.050000000000000044e+00,3.693990000000000009e+02
1.060000000000000053e+00,3.694340000000000259e+02
1.070000000000000062e+00,3.692760000000000105e+02
1.080000000000000071e+00,3.688740000000000236e+02
1.090000000000000080e+00,3.686050000000000182e+02
1.100000000000000089e+00,3.683439999999999941e+02
1.110000000000000098e+00,3.677400000000000091e+02
1.120000000000000107e+00,3.666519999999999868e+02
1.129999999999999893e+00,3.655939999999999941e+02
1.139999999999999902e+00,3.647500000000000000e+02
1.149999999999999911e+00,3.638430000000000177e+02
1.159999999999999920e+00,3.633380000000000223e+02
1.169999999999999929e+00,3.633840000000000146e+02
1.179999999999999938e+00,3.637459999999999809e+02
1.189999999999999947e+00,3.644920000000000186e+02
1.199999999999999956e+00,3.656109999999999900e+02
1.209999999999999964e+00,3.669490000000000123e+02
1.219999999999999973e+00,3.679060000000000059e+02
1.229999999999999982e+00,3.681569999999999823e+02
1.239999999999999991e+00,3.670980000000000132e+02
1.250000000000000000e+00,3.639270000000000209e+02
1.260000000000000009e+00,3.560860000000000127e+02
1.270000000000000018e+00,3.489700000000000273e+02
1.280000000000000027e+00,3.431080000000000041e+02
1.290000000000000036e+00,3.371949999999999932e+02
1.300000000000000044e+00,3.333639999999999759e+02
1.310000000000000053e+00,3.308500000000000227e+02
1.320000000000000062e+00,3.290790000000000077e+02
1.330000000000000071e+00,3.278620000000000232e+02
1.340000000000000080e+00,3.276539999999999964e+02
1.350000000000000089e+00,3.291589999999999918e+02
1.360000000000000098e+00,3.308809999999999718e+02
1.370000000000000107e+00,3.319119999999999777e+02
1.379999999999999893e+00,3.326039999999999850e+02
1.389999999999999902e+00,3.330369999999999777e+02
1.399999999999999911e+00,3.331129999999999995e+02
1.409999999999999920e+00,3.328589999999999804e+02
1.419999999999999929e+00,3.326669999999999732e+02
1.429999999999999938e+00,3.325380000000000109e+02
1.439999999999999947e+00,3.323079999999999927e+02
1.449999999999999956e+00,3.319929999999999950e+02
1.459999999999999964e+00,3.314139999999999873e+02
1.469999999999999973e+00,3.304470000000000027e+02
1.479999999999999982e+00,3.292710000000000150e+02
1.489999999999999991e+00,3.278609999999999900e+02
1.500000000000000000e+00,3.266000000000000227e+02
1.510000000000000009e+00,3.262280000000000086e+02
1.520000000000000018e+00,3.264859999999999900e+02
1.530000000000000027e+00,3.270110000000000241e+02
1.540000000000000036e+00,3.270169999999999959e+02
1.550000000000000044e+00,3.272780000000000200e+02
1.560000000000000053e+00,3.293779999999999859e+02
1.570000000000000062e+00,3.335919999999999845e+02
1.580000000000000071e+00,3.397259999999999991e+02
1.590000000000000080e+00,3.487500000000000000e+02
1.600000000000000089e+00,3.614900000000000091e+02
1.610000000000000098e+00,3.663109999999999786e+02
1.620000000000000107e+00,3.690219999999999914e+02
1.649999999999999911e+00,4.043240000000000123e+02
1.669999999999999929e+00,3.764270000000000209e+02
1.679999999999999938e+00,3.666909999999999741e+02
1.689999999999999947e+00,3.582239999999999895e+02
1.699999999999999956e+00,3.511859999999999786e+02
1.709999999999999964e+00,3.489510000000000218e+02
1.719999999999999973e+00,3.491659999999999968e+02
1.729999999999999982e+00,3.507649999999999864e+02
1.739999999999999991e+00,3.523679999999999950e+02
1.750000000000000000e+00,3.538790000000000191e+02
1.760000000000000009e+00,3.556949999999999932e+02
1.770000000000000018e+00,3.582919999999999732e+02
1.780000000000000027e+00,3.605160000000000196e+02
1.790000000000000036e+00,3.624789999999999850e+02
1.800000000000000044e+00,3.637370000000000232e+02
1.810000000000000053e+00,3.639180000000000064e+02
1.820000000000000062e+00,3.634649999999999750e+02
1.830000000000000071e+00,3.625319999999999823e+02
1.840000000000000080e+00,3.614470000000000027e+02
1.850000000000000089e+00,3.605600000000000023e+02
1.860000000000000098e+00,3.602450000000000045e+02
1.870000000000000107e+00,3.605659999999999741e+02
1.879999999999999893e+00,3.618829999999999814e+02
1.889999999999999902e+00,3.636610000000000014e+02
1.899999999999999911e+00,3.656209999999999809e+02
1.909999999999999920e+00,3.675710000000000264e+02
1.919999999999999929e+00,3.691250000000000000e+02
1.929999999999999938e+00,3.705600000000000023e+02
1.939999999999999947e+00,3.712189999999999941e+02
1.949999999999999956e+00,3.713330000000000268e+02
1.959999999999999964e+00,3.711059999999999945e+02
1.969999999999999973e+00,3.705899999999999750e+02
1.979999999999999982e+00,3.699639999999999986e+02
1.989999999999999991e+00,3.698059999999999832e+02
2.000000000000000000e+00,3.698029999999999973e+02
2.009999999999999787e+00,3.700009999999999764e+02
2.020000000000000018e+00,3.703960000000000150e+02
2.029999999999999805e+00,3.709440000000000168e+02
2.040000000000000036e+00,3.715040000000000191e+02
2.049999999999999822e+00,3.717049999999999841e+02
2.060000000000000053e+00,3.712289999999999850e+02
2.069999999999999840e+00,3.705179999999999723e+02
2.080000000000000071e+00,3.697350000000000136e+02
2.089999999999999858e+00,3.694110000000000014e+02
2.100000000000000089e+00,3.694370000000000118e+02
2.109999999999999876e+00,3.694959999999999809e+02
2.120000000000000107e+00,3.698559999999999945e+02
2.129999999999999893e+00,3.703969999999999914e+02
2.140000000000000124e+00,3.708029999999999973e+02
2.149999999999999911e+00,3.705419999999999732e+02
2.160000000000000142e+00,3.699470000000000027e+02
2.169999999999999929e+00,3.688849999999999909e+02
2.180000000000000160e+00,3.677389999999999759e+02
2.189999999999999947e+00,3.668109999999999786e+02
2.200000000000000178e+00,3.657239999999999895e+02
2.209999999999999964e+00,3.652389999999999759e+02
2.220000000000000195e+00,3.653999999999999773e+02
2.229999999999999982e+00,3.659800000000000182e+02
2.240000000000000213e+00,3.668249999999999886e+02
2.250000000000000000e+00,3.681419999999999959e+02
2.259999999999999787e+00,3.697250000000000227e+02
2.270000000000000018e+00,3.712520000000000095e+02
2.279999999999999805e+00,3.721150000000000091e+02
2.290000000000000036e+00,3.725140000000000100e+02
2.299999999999999822e+00,3.724870000000000232e+02
2.310000000000000053e+00,3.716709999999999923e+02
2.319999999999999840e+00,3.703700000000000045e+02
2.330000000000000071e+00,3.686340000000000146e+02
2.339999999999999858e+00,3.668179999999999836e+02
2.350000000000000089e+00,3.650419999999999732e+02
2.359999999999999876e+00,3.645029999999999859e+02
2.370000000000000107e+00,3.653480000000000132e+02
2.379999999999999893e+00,3.663960000000000150e+02
2.390000000000000124e+00,3.676370000000000005e+02
2.399999999999999911e+00,3.687200000000000273e+02
2.410000000000000142e+00,3.696340000000000146e+02
2.419999999999999929e+00,3.703029999999999973e+02
2.430000000000000160e+00,3.706779999999999973e+02
2.439999999999999947e+00,3.706329999999999814e+02
2.450000000000000178e+00,3.702699999999999818e+02
2.459999999999999964e+00,3.696419999999999959e+02
2.470000000000000195e+00,3.683609999999999900e+02
2.479999999999999982e+00,3.673890000000000100e+02
2.490000000000000213e+00,3.664680000000000177e+02
2.500000000000000000e+00,3.661490000000000009e+02
2.509999999999999787e+00,3.662950000000000159e+02
2.520000000000000018e+00,3.669990000000000236e+02
2.529999999999999805e+00,3.681920000000000073e+02
2.540000000000000036e+00,3.692599999999999909e+02
2.549999999999999822e+00,3.703940000000000055e+02
2.560000000000000053e+00,3.714049999999999727e+02
2.569999999999999840e+00,3.722049999999999841e+02
2.580000000000000071e+00,3.726909999999999741e+02
2.589999999999999858e+00,3.724870000000000232e+02
2.600000000000000089e+00,3.720720000000000027e+02
2.609999999999999876e+00,3.716850000000000023e+02
2.620000000000000107e+00,3.714409999999999741e+02
2.629999999999999893e+00,3.708120000000000118e+02
2.640000000000000124e+00,3.703840000000000146e+02
2.649999999999999911e+00,3.702730000000000246e+02
2.660000000000000142e+00,3.700140000000000100e+02
2.669999999999999929e+00,3.694830000000000041e+02
2.680000000000000160e+00,3.690590000000000259e+02
2.689999999999999947e+00,3.685930000000000177e+02
2.700000000000000178e+00,3.685049999999999955e+02
2.709999999999999964e+00,3.685389999999999873e+02
2.720000000000000195e+00,3.686990000000000123e+02
2.729999999999999982e+00,3.691669999999999732e+02
2.740000000000000213e+00,3.696449999999999818e+02
2.750000000000000000e+00,3.700930000000000177e+02
2.759999999999999787e+00,3.702679999999999723e+02
2.770000000000000018e+00,3.704350000000000023e+02
2.779999999999999805e+00,3.705419999999999732e+02
2.790000000000000036e+00,3.700489999999999782e+02
2.799999999999999822e+00,3.693690000000000282e+02
2.810000000000000053e+00,3.686279999999999859e+02
2.819999999999999840e+00,3.679809999999999945e+02
2.830000000000000071e+00,3.673129999999999882e+02
2.839999999999999858e+00,3.673860000000000241e+02
2.850000000000000089e+00,3.675439999999999827e+02
2.859999999999999876e+00,3.677320000000000277e+02
2.870000000000000107e+00,3.681979999999999791e+02
2.879999999999999893e+00,3.683109999999999786e+02
2.890000000000000124e+00,3.682629999999999768e+02
2.899999999999999911e+00,3.681449999999999818e+02
2.910000000000000142e+00,3.679309999999999832e+02
2.919999999999999929e+00,3.680269999999999868e+02
2.930000000000000160e+00,3.682880000000000109e+02
2.939999999999999947e+00,3.687780000000000200e+02
2.950000000000000178e+00,3.694049999999999727e+02
2.959999999999999964e+00,3.700849999999999795e+02
2.970000000000000195e+00,3.705500000000000114e+02
2.979999999999999982e+00,3.702330000000000041e+02
2.990000000000000213e+00,3.695509999999999877e+02
3.000000000000000000e+00,3.689279999999999973e+02
3.009999999999999787e+00,3.683840000000000146e+02
3.020000000000000018e+00,3.681390000000000100e+02
3.029999999999999805e+00,3.682130000000000223e+02
3.040000000000000036e+00,3.684900000000000091e+02
3.049999999999999822e+00,3.690980000000000132e+02
3.060000000000000053e+00,3.701870000000000118e+02
3.069999999999999840e+00,3.710590000000000259e+02
3.080000000000000071e+00,3.720889999999999986e+02
3.089999999999999858e+00,3.729030000000000200e+02
3.100000000000000089e+00,3.733469999999999800e+02
3.109999999999999876e+00,3.742300000000000182e+02
3.120000000000000107e+00,3.752219999999999800e+02
3.129999999999999893e+00,3.763249999999999886e+02
3.140000000000000124e+00,3.770830000000000268e+02
3.149999999999999911e+00,3.769060000000000059e+02
3.160000000000000142e+00,3.762440000000000282e+02
3.169999999999999929e+00,3.753960000000000150e+02
3.180000000000000160e+00,3.740849999999999795e+02
3.189999999999999947e+00,3.724390000000000214e+02
3.200000000000000178e+00,3.711820000000000164e+02
3.209999999999999964e+00,3.702939999999999827e+02
3.220000000000000195e+00,3.693489999999999895e+02
3.229999999999999982e+00,3.681229999999999905e+02
3.240000000000000213e+00,3.672919999999999732e+02
3.250000000000000000e+00,3.662379999999999995e+02
3.259999999999999787e+00,3.653509999999999991e+02
3.270000000000000018e+00,3.646429999999999723e+02
3.279999999999999805e+00,3.638349999999999795e+02
3.290000000000000036e+00,3.631680000000000064e+02
3.299999999999999822e+00,3.634100000000000250e+02
3.310000000000000053e+00,3.649409999999999741e+02
3.319999999999999840e+00,3.673919999999999959e+02
3.330000000000000071e+00,3.699320000000000164e+02
3.339999999999999858e+00,3.709030000000000200e+02
3.350000000000000089e+00,3.705830000000000268e+02
3.359999999999999876e+00,3.702570000000000050e+02
3.370000000000000107e+00,3.696379999999999768e+02
3.379999999999999893e+00,3.686390000000000100e+02
3.390000000000000124e+00,3.670310000000000059e+02
3.399999999999999911e+00,3.651290000000000191e+02
3.410000000000000142e+00,3.637289999999999850e+02
3.419999999999999929e+00,3.628310000000000173e+02
3.430000000000000160e+00,3.624169999999999732e+02
3.439999999999999947e+00,3.624409999999999741e+02
3.450000000000000178e+00,3.628559999999999945e+02
3.459999999999999964e+00,3.643700000000000045e+02
3.470000000000000195e+00,3.659649999999999750e+02
3.479999999999999982e+00,3.674100000000000250e+02
3.490000000000000213e+00,3.682259999999999991e+02
3.500000000000000000e+00,3.690330000000000155e+02
3.509999999999999787e+00,3.702309999999999945e+02
3.520000000000000018e+00,3.714340000000000259e+02
3.529999999999999805e+00,3.723899999999999864e+02
3.540000000000000036e+00,3.730000000000000000e+02
3.549999999999999822e+00,3.728570000000000277e+02
3.560000000000000053e+00,3.721290000000000191e+02
3.569999999999999840e+00,3.712080000000000268e+02
3.580000000000000071e+00,3.701659999999999968e+02
3.589999999999999858e+00,3.693670000000000186e+02
3.600000000000000089e+00,3.687110000000000127e+02
3.609999999999999876e+00,3.685249999999999773e+02
3.620000000000000107e+00,3.682980000000000018e+02
3.629999999999999893e+00,3.683500000000000227e+02
3.640000000000000124e+00,3.683790000000000191e+02
3.649999999999999911e+00,3.687749999999999773e+02
3.660000000000000142e+00,3.690400000000000205e+02
3.669999999999999929e+00,3.694440000000000168e+02
3.680000000000000160e+00,3.698770000000000095e+02
3.689999999999999947e+00,3.698879999999999768e+02
3.700000000000000178e+00,3.698000000000000114e+02
3.709999999999999964e+00,3.699460000000000264e+02
3.720000000000000195e+00,3.700419999999999732e+02
3.729999999999999982e+00,3.700520000000000209e+02
3.740000000000000213e+00,3.703829999999999814e+02
3.750000000000000000e+00,3.705380000000000109e+02
3.759999999999999787e+00,3.706200000000000045e+02
3.770000000000000018e+00,3.707110000000000127e+02
3.779999999999999805e+00,3.709010000000000105e+02
3.790000000000000036e+00,3.707189999999999941e+02
3.799999999999999822e+00,3.705729999999999791e+02
3.810000000000000053e+00,3.705889999999999986e+02
3.819999999999999840e+00,3.705699999999999932e+02
3.830000000000000071e+00,3.703729999999999905e+02
3.839999999999999858e+00,3.701909999999999741e+02
3.850000000000000089e+00,3.702239999999999895e+02
3.859999999999999876e+00,3.700520000000000209e+02
3.870000000000000107e+00,3.697810000000000059e+02
3.879999999999999893e+00,3.698220000000000027e+02
3.890000000000000124e+00,3.694060000000000059e+02
3.899999999999999911e+00,3.689039999999999964e+02
3.910000000000000142e+00,3.689060000000000059e+02
3.919999999999999929e+00,3.686499999999999773e+02
3.930000000000000160e+00,3.681800000000000068e+02
3.939999999999999947e+00,3.681709999999999923e+02
3.950000000000000178e+00,3.680690000000000168e+02
3.959999999999999964e+00,3.678849999999999909e+02
3.970000000000000195e+00,3.678600000000000136e+02
3.979999999999999982e+00,3.678589999999999804e+02
3.990000000000000213e+00,3.680590000000000259e+02
4.000000000000000000e+00,3.685419999999999732e+02
4.009999999999999787e+00,3.689800000000000182e+02
4.019999999999999574e+00,3.693620000000000232e+02
4.030000000000000249e+00,3.694460000000000264e+02
