label	start	end	notes
P01	6.940998692765074	13.690741034142548	
P01	23.101439490870757	25.957099712222767	
P02	41.793033666993	45.36260894368301	
P03	45.36260894368301	47.763959584365374	
P04	63.14558395846597	66.39065239182052	
P01	68.7271016638358	71.06355093585108	
P05	71.97217009719036	74.30861936920563	
