label	start	end	notes
P02	22.17945515507125	27.07921207041073	very common motif to close phrases in Nava
P02	60.995558135598266	65.75793868882542	
P02	97.06387037163786	101.41412183852805	
P02	133.53984383582994	138.71435347539406	
