label	start	end	notes
P01	0.4991617770326906	3.8267225481978207	one of the most common motifs to open Esfahan
P02	28.701325012790605	32.02888578395574	common to end phrases in Daramad-e Esfahan
P02	215.3286827913395	217.53449025680797	
