label	start	end	notes
P01	30.017471396867215	36.32014860381705	typical to close phrases in Mahour.
P01	43.20238233554389	47.25927800898287	
P01	56.24240414302631	59.285075898105546	variation. a different end note.
P01	64.57352918669564	70.51398356565986	
