label	start	end	notes
P01	0.4381056160938809	11.275574182732607	opening phrase. INTONATION not to be trusted in this recording
P02	42.719918630356474	45.26138132943443	typical phrase-ending motif
P01	48.76447856329864	55.427232125746244	
P02	82.24046224095883	84.98798948320527	
P01	86.70519400960929	92.20024849410217	variation. with a jump to the fourth; usually coming in the second section of Daramd in Afshari
P02	116.30980004481465	119.0573272870611	
P02	144.64838039071455	147.12115490873634	
