label	start	end	notes
P01	6.444968083948623	10.334291242693432	
P02	10.334291242693432	15.22731070046916	
P03	17.109241261152132	19.116633859213966	
P04	24.929708257768034	28.317183266997386	
P05	30.36639654418551	32.66653389613136	
P04	37.85229810779111	40.23607681798954	
P06	44.418144730618366	45.88186850003846	
