label	start	end	notes
P02	1.667628188240929	9.316874865285595	typical beginning motif for Daramad-e Shour; here with repetitions.
P02	16.96612154233026	20.33179008022991	
P01	70.51084828164292	76.01830588911507	
P01	93.56057826847083	99.17002583163693	
