label	start	end	notes
P01	0.5602179379715003	4.794540167701616	The very interval of Segah itself.
P01	6.997494219397734	9.934766288325893	with repetitions and the tone in between.
P01	55.93347975584152	63.64381893677793	with the tone in between and longer durations.
