label	start	end	notes
P02	0.30806094494908887	2.900253981720657	variation. Typical motif to start with, with the variation here.
P01	26.37398234103245	30.288904016430607	the typical motif to finish phrases in Daramad-e Abu'ata
P02	35.58368443176855	37.59847093244289	the typical motif to start phrases in Daramad-e Abu'ata
P01	67.31968816096386	71.1137666362597	variation. typical ending of phrases in Daramd-e Abu'ata, but without D
P02	74.7863911629947	75.75608246228472	Typical to start 
P01	88.18447849418183	90.72619988471574	variation. the shorter one (without D)
P01	107.32292776463868	112.13882092565031	variation. Longer 
P01	136.90530253483567	139.31994810333524	
